id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,noncomm_postions_spread_all,comm_positions_long_all,comm_positions_short_all,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,noncomm_positions_long_old,noncomm_positions_short_old,noncomm_positions_spread,comm_positions_long_old,comm_positions_short_old,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,noncomm_positions_long_other,noncomm_positions_short_other,noncomm_positions_spread_1,comm_positions_long_other,comm_positions_short_other,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_noncomm_long_all,change_in_noncomm_short_all,change_in_noncomm_spead_all,change_in_comm_long_all,change_in_comm_short_all,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_noncomm_long_all,pct_of_oi_noncomm_short_all,pct_of_oi_noncomm_spread,pct_of_oi_comm_long_all,pct_of_oi_comm_short_all,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_noncomm_long_old,pct_of_oi_noncomm_short_old,pct_of_oi_noncomm_spread_1,pct_of_oi_comm_long_old,pct_of_oi_comm_short_old,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_noncomm_long_other,pct_of_oi_noncomm_short_other,pct_of_oi_noncomm_spread_2,pct_of_oi_comm_long_other,pct_of_oi_comm_short_other,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_noncomm_long_all,traders_noncomm_short_all,traders_noncomm_spread_all,traders_comm_long_all,traders_comm_short_all,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_noncomm_long_old,traders_noncomm_short_old,traders_noncomm_spead_old,traders_comm_long_old,traders_comm_short_old,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_noncomm_long_other,traders_noncomm_short_other,traders_noncomm_spread_other,traders_comm_long_other,traders_comm_short_other,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined
220607088691C,GOLD - COMMODITY EXCHANGE INC.,2022-06-07T00:00:00.000,2022 Report Week 23,GOLD,088691,CMX,NYC,088,GOLD,622353,282854,98894,137459,153904,363224,574217,599577,48136,22776,622353,282854,98894,137459,153904,363224,574217,599577,48136,22776,0,0,0,0,0,0,0,0,0,0,-18734,1187,-1590,2151,-19485,-19566,-16147,-19006,-2587,272,100.0,45.4,15.9,22.1,24.7,58.4,92.3,96.3,7.7,3.7,100.0,45.4,15.9,22.1,24.7,58.4,92.3,96.3,7.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,196,74,122,59,64,302,215,347,196,74,122,59,64,302,215,0,0,0,0,0,0,0,0,18.7,26.3,28.0,41.1,15.1,21.7,22.5,35.8,18.7,26.3,28.0,41.1,15.1,21.7,22.5,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220531088691C,GOLD - COMMODITY EXCHANGE INC.,2022-05-31T00:00:00.000,2022 Report Week 22,GOLD,088691,CMX,NYC,088,GOLD,641087,281667,100484,135308,173389,382791,590365,618583,50723,22504,641087,281667,100484,135308,173389,382791,590365,618583,50723,22504,0,0,0,0,0,0,0,0,0,0,-76638,-11780,2959,-45238,-17759,-33193,-74777,-75472,-1862,-1166,100.0,43.9,15.7,21.1,27.0,59.7,92.1,96.5,7.9,3.5,100.0,43.9,15.7,21.1,27.0,59.7,92.1,96.5,7.9,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,190,69,118,61,64,292,211,334,190,69,118,61,64,292,211,0,0,0,0,0,0,0,0,18.4,26.6,27.6,41.3,14.8,21.9,22.0,35.7,18.4,26.6,27.6,41.3,14.8,21.9,22.0,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220524088691C,GOLD - COMMODITY EXCHANGE INC.,2022-05-24T00:00:00.000,2022 Report Week 21,GOLD,088691,CMX,NYC,088,GOLD,717726,293447,97525,180546,191148,415984,665141,694055,52585,23670,717726,293447,97525,180546,191148,415984,665141,694055,52585,23670,0,0,0,0,0,0,0,0,0,0,-9628,6494,-11062,-6509,-5771,8240,-5786,-9331,-3842,-297,100.0,40.9,13.6,25.2,26.6,58.0,92.7,96.7,7.3,3.3,100.0,40.9,13.6,25.2,26.6,58.0,92.7,96.7,7.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,201,69,126,61,67,311,216,348,201,69,126,61,67,311,216,0,0,0,0,0,0,0,0,17.6,27.0,28.5,40.8,13.4,21.1,20.2,34.1,17.6,27.0,28.5,40.8,13.4,21.1,20.2,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220517088691C,GOLD - COMMODITY EXCHANGE INC.,2022-05-17T00:00:00.000,2022 Report Week 20,GOLD,088691,CMX,NYC,088,GOLD,727353,286953,108588,187055,196919,407744,670927,703386,56427,23967,727353,286953,108588,187055,196919,407744,670927,703386,56427,23967,0,0,0,0,0,0,0,0,0,0,-14563,-9078,10972,-10686,6748,-16072,-13016,-15786,-1547,1223,100.0,39.5,14.9,25.7,27.1,56.1,92.2,96.7,7.8,3.3,100.0,39.5,14.9,25.7,27.1,56.1,92.2,96.7,7.8,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,203,70,136,61,63,315,221,350,203,70,136,61,63,315,221,0,0,0,0,0,0,0,0,17.3,26.1,27.5,39.9,13.3,20.8,19.9,33.6,17.3,26.1,27.5,39.9,13.3,20.8,19.9,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220517088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2022-05-17T00:00:00.000,2022 Report Week 20,MICRO GOLD,088695,CMX,NYC,088,GOLD,30753,6441,18366,6854,0,0,13295,25220,17458,5533,30753,6441,18366,6854,0,0,13295,25220,17458,5533,0,0,0,0,0,0,0,0,0,0,433,-216,-224,470,0,0,254,246,179,187,100.0,20.9,59.7,22.3,0.0,0.0,43.2,82.0,56.8,18.0,100.0,20.9,59.7,22.3,0.0,0.0,43.2,82.0,56.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,10,10,8,0,0,15,13,20,10,10,8,0,0,15,13,0,0,0,0,0,0,0,0,19.9,57.0,34.2,78.1,14.4,49.3,19.6,59.0,19.9,57.0,34.2,78.1,14.4,49.3,19.6,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220510088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2022-05-10T00:00:00.000,2022 Report Week 19,MICRO GOLD,088695,CMX,NYC,088,GOLD,30320,6657,18590,6384,0,0,13041,24974,17279,5346,30320,6657,18590,6384,0,0,13041,24974,17279,5346,0,0,0,0,0,0,0,0,0,0,-133,114,1416,809,0,0,923,2225,-1056,-2358,100.0,22.0,61.3,21.1,0.0,0.0,43.0,82.4,57.0,17.6,100.0,22.0,61.3,21.1,0.0,0.0,43.0,82.4,57.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,11,10,9,0,0,17,13,21,11,10,9,0,0,17,13,0,0,0,0,0,0,0,0,22.9,61.5,33.9,77.2,16.5,51.9,20.6,60.4,22.9,61.5,33.9,77.2,16.5,51.9,20.6,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220510088691C,GOLD - COMMODITY EXCHANGE INC.,2022-05-10T00:00:00.000,2022 Report Week 19,GOLD,088691,CMX,NYC,088,GOLD,741917,296031,97616,197741,190171,423816,683943,719172,57974,22744,741917,296031,97616,197741,190171,423816,683943,719172,57974,22744,0,0,0,0,0,0,0,0,0,0,10104,-11074,1786,16367,3641,-7116,8934,11037,1170,-932,100.0,39.9,13.2,26.7,25.6,57.1,92.2,96.9,7.8,3.1,100.0,39.9,13.2,26.7,25.6,57.1,92.2,96.9,7.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368,220,64,142,63,66,329,231,368,220,64,142,63,66,329,231,0,0,0,0,0,0,0,0,17.2,27.1,27.8,40.9,13.0,21.8,19.7,34.4,17.2,27.1,27.8,40.9,13.0,21.8,19.7,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220503088691C,GOLD - COMMODITY EXCHANGE INC.,2022-05-03T00:00:00.000,2022 Report Week 18,GOLD,088691,CMX,NYC,088,GOLD,731812,307105,95830,181374,186529,430932,675009,708136,56803,23677,731812,307105,95830,181374,186529,430932,675009,708136,56803,23677,0,0,0,0,0,0,0,0,0,0,3038,-21872,3166,19234,5059,-18365,2421,4035,617,-997,100.0,42.0,13.1,24.8,25.5,58.9,92.2,96.8,7.8,3.2,100.0,42.0,13.1,24.8,25.5,58.9,92.2,96.8,7.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363,219,65,132,60,61,325,215,363,219,65,132,60,61,325,215,0,0,0,0,0,0,0,0,17.4,28.0,27.1,41.8,13.2,23.2,20.2,36.5,17.4,28.0,27.1,41.8,13.2,23.2,20.2,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220503088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2022-05-03T00:00:00.000,2022 Report Week 18,MICRO GOLD,088695,CMX,NYC,088,GOLD,30453,6543,17174,5575,0,0,12118,22749,18335,7704,30453,6543,17174,5575,0,0,12118,22749,18335,7704,0,0,0,0,0,0,0,0,0,0,-1809,-1789,690,-226,0,0,-2015,464,206,-2273,100.0,21.5,56.4,18.3,0.0,0.0,39.8,74.7,60.2,25.3,100.0,21.5,56.4,18.3,0.0,0.0,39.8,74.7,60.2,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,11,9,7,0,0,16,11,20,11,9,7,0,0,16,11,0,0,0,0,0,0,0,0,23.2,56.5,33.5,72.8,16.7,47.9,19.9,56.3,23.2,56.5,33.5,72.8,16.7,47.9,19.9,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220426088691C,GOLD - COMMODITY EXCHANGE INC.,2022-04-26T00:00:00.000,2022 Report Week 17,GOLD,088691,CMX,NYC,088,GOLD,728774,328977,92663,162141,181471,449297,672588,704101,56186,24673,728774,328977,92663,162141,181471,449297,672588,704101,56186,24673,0,0,0,0,0,0,0,0,0,0,-47788,-27598,2637,-11032,-4847,-39192,-43477,-47587,-4310,-201,100.0,45.1,12.7,22.2,24.9,61.7,92.3,96.6,7.7,3.4,100.0,45.1,12.7,22.2,24.9,61.7,92.3,96.6,7.7,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,222,59,128,60,64,327,210,361,222,59,128,60,64,327,210,0,0,0,0,0,0,0,0,17.1,29.3,26.8,43.5,13.5,24.7,20.6,38.1,17.1,29.3,26.8,43.5,13.5,24.7,20.6,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220426088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2022-04-26T00:00:00.000,2022 Report Week 17,MICRO GOLD,088695,CMX,NYC,088,GOLD,32262,8332,16484,5801,0,0,14133,22285,18129,9977,32262,8332,16484,5801,0,0,14133,22285,18129,9977,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,100.0,25.8,51.1,18.0,0.0,0.0,43.8,69.1,56.2,30.9,100.0,25.8,51.1,18.0,0.0,0.0,43.8,69.1,56.2,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,12,9,7,0,0,17,11,21,12,9,7,0,0,17,11,0,0,0,0,0,0,0,0,21.5,51.3,34.1,67.0,17.0,43.2,23.1,50.4,21.5,51.3,34.1,67.0,17.0,43.2,23.1,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220419088691C,GOLD - COMMODITY EXCHANGE INC.,2022-04-19T00:00:00.000,2022 Report Week 16,GOLD,088691,CMX,NYC,088,GOLD,776562,356575,90027,173172,186318,488489,716065,751687,60497,24874,776562,356575,90027,173172,186318,488489,716065,751687,60497,24874,0,0,0,0,0,0,0,0,0,0,-18885,-11135,6661,-8626,1510,-12973,-18251,-14938,-634,-3947,100.0,45.9,11.6,22.3,24.0,62.9,92.2,96.8,7.8,3.2,100.0,45.9,11.6,22.3,24.0,62.9,92.2,96.8,7.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375,231,62,131,62,68,336,219,375,231,62,131,62,68,336,219,0,0,0,0,0,0,0,0,17.0,29.5,26.9,43.1,13.6,24.1,20.2,36.9,17.0,29.5,26.9,43.1,13.6,24.1,20.2,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220412088691C,GOLD - COMMODITY EXCHANGE INC.,2022-04-12T00:00:00.000,2022 Report Week 15,GOLD,088691,CMX,NYC,088,GOLD,795447,367710,83365,181799,184808,501462,734316,766626,61131,28821,795447,367710,83365,181799,184808,501462,734316,766626,61131,28821,0,0,0,0,0,0,0,0,0,0,49802,21706,3094,17546,6371,24408,45622,45047,4179,4755,100.0,46.2,10.5,22.9,23.2,63.0,92.3,96.4,7.7,3.6,100.0,46.2,10.5,22.9,23.2,63.0,92.3,96.4,7.7,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383,242,57,136,61,71,347,223,383,242,57,136,61,71,347,223,0,0,0,0,0,0,0,0,17.3,29.6,26.8,42.8,13.9,23.9,20.4,36.5,17.3,29.6,26.8,42.8,13.9,23.9,20.4,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220405088691C,GOLD - COMMODITY EXCHANGE INC.,2022-04-05T00:00:00.000,2022 Report Week 14,GOLD,088691,CMX,NYC,088,GOLD,745645,346004,80271,164253,178437,477054,688694,721579,56951,24066,745645,346004,80271,164253,178437,477054,688694,721579,56951,24066,0,0,0,0,0,0,0,0,0,0,-17062,-2919,9303,-7615,-9056,-16433,-19590,-14745,2528,-2317,100.0,46.4,10.8,22.0,23.9,64.0,92.4,96.8,7.6,3.2,100.0,46.4,10.8,22.0,23.9,64.0,92.4,96.8,7.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,223,60,135,53,66,321,218,360,223,60,135,53,66,321,218,0,0,0,0,0,0,0,0,17.8,29.9,27.4,44.0,14.8,24.8,21.7,37.6,17.8,29.9,27.4,44.0,14.8,24.8,21.7,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220405088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2022-04-05T00:00:00.000,2022 Report Week 14,MICRO GOLD,088695,CMX,NYC,088,GOLD,27111,9206,10996,3578,0,0,12784,14574,14327,12537,27111,9206,10996,3578,0,0,12784,14574,14327,12537,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,100.0,34.0,40.6,13.2,0.0,0.0,47.2,53.8,52.8,46.2,100.0,34.0,40.6,13.2,0.0,0.0,47.2,53.8,52.8,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,12,8,9,0,0,17,12,20,12,8,9,0,0,17,12,0,0,0,0,0,0,0,0,26.7,39.4,38.9,51.8,21.9,33.4,30.1,40.6,26.7,39.4,38.9,51.8,21.9,33.4,30.1,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220329088691C,GOLD - COMMODITY EXCHANGE INC.,2022-03-29T00:00:00.000,2022 Report Week 13,GOLD,088691,CMX,NYC,088,GOLD,762707,348923,70969,171868,187493,493487,708284,736324,54423,26383,762707,348923,70969,171868,187493,493487,708284,736324,54423,26383,0,0,0,0,0,0,0,0,0,0,-60327,-1630,1617,-26984,-27063,-35759,-55677,-61126,-4650,800,100.0,45.7,9.3,22.5,24.6,64.7,92.9,96.5,7.1,3.5,100.0,45.7,9.3,22.5,24.6,64.7,92.9,96.5,7.1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363,226,55,138,57,67,326,221,363,226,55,138,57,67,326,221,0,0,0,0,0,0,0,0,17.5,29.4,27.3,43.4,15.0,24.6,21.5,37.1,17.5,29.4,27.3,43.4,15.0,24.6,21.5,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220322088691C,GOLD - COMMODITY EXCHANGE INC.,2022-03-22T00:00:00.000,2022 Report Week 12,GOLD,088691,CMX,NYC,088,GOLD,823034,350553,69352,198852,214556,529246,763961,797450,59072,25584,823034,350553,69352,198852,214556,529246,763961,797450,59072,25584,0,0,0,0,0,0,0,0,0,0,-26666,-22686,-7215,-3550,1038,-16717,-25198,-27482,-1468,816,100.0,42.6,8.4,24.2,26.1,64.3,92.8,96.9,7.2,3.1,100.0,42.6,8.4,24.2,26.1,64.3,92.8,96.9,7.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,224,58,137,55,65,323,218,360,224,58,137,55,65,323,218,0,0,0,0,0,0,0,0,16.7,27.7,27.2,41.5,14.0,23.2,20.5,35.2,16.7,27.7,27.2,41.5,14.0,23.2,20.5,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220322088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2022-03-22T00:00:00.000,2022 Report Week 12,MICRO GOLD,088695,CMX,NYC,088,GOLD,35952,10034,15826,10180,0,0,20214,26006,15738,9946,35952,10034,15826,10180,0,0,20214,26006,15738,9946,0,0,0,0,0,0,0,0,0,0,31,924,550,-1250,0,0,-326,-700,357,731,100.0,27.9,44.0,28.3,0.0,0.0,56.2,72.3,43.8,27.7,100.0,27.9,44.0,28.3,0.0,0.0,56.2,72.3,43.8,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,12,10,10,0,0,17,15,22,12,10,10,0,0,17,15,0,0,0,0,0,0,0,0,29.9,56.7,45.2,67.9,17.0,38.0,25.4,43.3,29.9,56.7,45.2,67.9,17.0,38.0,25.4,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220315088691C,GOLD - COMMODITY EXCHANGE INC.,2022-03-15T00:00:00.000,2022 Report Week 11,GOLD,088691,CMX,NYC,088,GOLD,849700,373239,76567,202402,213518,545963,789159,824932,60541,24768,849700,373239,76567,202402,213518,545963,789159,824932,60541,24768,0,0,0,0,0,0,0,0,0,0,-71417,-30274,-5723,-39724,1381,-18955,-68616,-64401,-2801,-7016,100.0,43.9,9.0,23.8,25.1,64.3,92.9,97.1,7.1,2.9,100.0,43.9,9.0,23.8,25.1,64.3,92.9,97.1,7.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375,238,58,146,56,67,337,232,375,238,58,146,56,67,337,232,0,0,0,0,0,0,0,0,17.0,28.0,26.6,41.5,14.3,23.2,20.5,35.1,17.0,28.0,26.6,41.5,14.3,23.2,20.5,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220315088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2022-03-15T00:00:00.000,2022 Report Week 11,MICRO GOLD,088695,CMX,NYC,088,GOLD,35921,9110,15276,11430,0,0,20540,26706,15381,9215,35921,9110,15276,11430,0,0,20540,26706,15381,9215,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,100.0,25.4,42.5,31.8,0.0,0.0,57.2,74.3,42.8,25.7,100.0,25.4,42.5,31.8,0.0,0.0,57.2,74.3,42.8,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,14,8,11,0,0,18,15,22,14,8,11,0,0,18,15,0,0,0,0,0,0,0,0,30.5,57.7,46.1,69.5,15.9,37.1,21.9,42.5,30.5,57.7,46.1,69.5,15.9,37.1,21.9,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220308088691C,GOLD - COMMODITY EXCHANGE INC.,2022-03-08T00:00:00.000,2022 Report Week 10,GOLD,088691,CMX,NYC,088,GOLD,921117,403514,82289,242126,212136,564918,857775,889333,63342,31784,921117,403514,82289,242126,212136,564918,857775,889333,63342,31784,0,0,0,0,0,0,0,0,0,0,105131,23698,-6820,42047,31948,66811,97693,102038,7438,3093,100.0,43.8,8.9,26.3,23.0,61.3,93.1,96.5,6.9,3.5,100.0,43.8,8.9,26.3,23.0,61.3,93.1,96.5,6.9,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377,223,70,147,59,72,332,243,377,223,70,147,59,72,332,243,0,0,0,0,0,0,0,0,17.2,27.3,26.6,40.4,14.1,22.3,20.2,33.3,17.2,27.3,26.6,40.4,14.1,22.3,20.2,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220301088691C,GOLD - COMMODITY EXCHANGE INC.,2022-03-01T00:00:00.000,2022 Report Week 09,GOLD,088691,CMX,NYC,088,GOLD,815986,379815,89109,200079,180188,498107,760082,787295,55904,28691,815986,379815,89109,200079,180188,498107,760082,787295,55904,28691,0,0,0,0,0,0,0,0,0,0,7156,3381,-5753,1670,494,11173,5545,7090,1611,65,100.0,46.5,10.9,24.5,22.1,61.0,93.1,96.5,6.9,3.5,100.0,46.5,10.9,24.5,22.1,61.0,93.1,96.5,6.9,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377,216,77,140,56,67,328,233,377,216,77,140,56,67,328,233,0,0,0,0,0,0,0,0,17.9,27.4,27.8,42.0,14.6,23.4,21.4,35.0,17.9,27.4,27.8,42.0,14.6,23.4,21.4,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220222088691C,GOLD - COMMODITY EXCHANGE INC.,2022-02-22T00:00:00.000,2022 Report Week 08,GOLD,088691,CMX,NYC,088,GOLD,808830,376435,94862,198408,179694,486934,754537,780205,54293,28626,808830,376435,94862,198408,179694,486934,754537,780205,54293,28626,0,0,0,0,0,0,0,0,0,0,91790,40963,2152,34696,13056,52615,88715,89463,3074,2326,100.0,46.5,11.7,24.5,22.2,60.2,93.3,96.5,6.7,3.5,100.0,46.5,11.7,24.5,22.2,60.2,93.3,96.5,6.7,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391,225,84,143,55,71,335,246,391,225,84,143,55,71,335,246,0,0,0,0,0,0,0,0,17.5,27.0,27.2,41.1,14.4,23.3,21.0,34.7,17.5,27.0,27.2,41.1,14.4,23.3,21.0,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
220215088691C,GOLD - COMMODITY EXCHANGE INC.,2022-02-15T00:00:00.000,2022 Report Week 07,GOLD,088691,CMX,NYC,088,GOLD,717041,335472,92710,163712,166638,434319,665822,690741,51219,26299,717041,335472,92710,163712,166638,434319,665822,690741,51219,26299,0,0,0,0,0,0,0,0,0,0,69940,34219,2331,27836,5707,37826,67761,67993,2179,1947,100.0,46.8,12.9,22.8,23.2,60.6,92.9,96.3,7.1,3.7,100.0,46.8,12.9,22.8,23.2,60.6,92.9,96.3,7.1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358,194,86,130,51,68,305,227,358,194,86,130,51,68,305,227,0,0,0,0,0,0,0,0,18.4,27.4,28.1,42.0,15.8,24.1,23.0,36.8,18.4,27.4,28.1,42.0,15.8,24.1,23.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
