id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,noncomm_postions_spread_all,comm_positions_long_all,comm_positions_short_all,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,noncomm_positions_long_old,noncomm_positions_short_old,noncomm_positions_spread,comm_positions_long_old,comm_positions_short_old,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,noncomm_positions_long_other,noncomm_positions_short_other,noncomm_positions_spread_1,comm_positions_long_other,comm_positions_short_other,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_noncomm_long_all,change_in_noncomm_short_all,change_in_noncomm_spead_all,change_in_comm_long_all,change_in_comm_short_all,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_noncomm_long_all,pct_of_oi_noncomm_short_all,pct_of_oi_noncomm_spread,pct_of_oi_comm_long_all,pct_of_oi_comm_short_all,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_noncomm_long_old,pct_of_oi_noncomm_short_old,pct_of_oi_noncomm_spread_1,pct_of_oi_comm_long_old,pct_of_oi_comm_short_old,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_noncomm_long_other,pct_of_oi_noncomm_short_other,pct_of_oi_noncomm_spread_2,pct_of_oi_comm_long_other,pct_of_oi_comm_short_other,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_noncomm_long_all,traders_noncomm_short_all,traders_noncomm_spread_all,traders_comm_long_all,traders_comm_short_all,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_noncomm_long_old,traders_noncomm_short_old,traders_noncomm_spead_old,traders_comm_long_old,traders_comm_short_old,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_noncomm_long_other,traders_noncomm_short_other,traders_noncomm_spread_other,traders_comm_long_other,traders_comm_short_other,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined
230124088691F,GOLD - COMMODITY EXCHANGE INC.,2023-01-24T00:00:00.000,2023 Report Week 04,GOLD,088691,CMX ,NYC,088 ,GOLD,499927,253311,95638,71317,127419,307973,452047,474928,47880,24999,499927,253311,95638,71317,127419,307973,452047,474928,47880,24999,0,0,0,0,0,0,0,0,0,0,8109,6437,2004,-2685,4605,9246,8357,8565,-248,-456,100.0,50.7,19.1,14.3,25.5,61.6,90.4,95.0,9.6,5.0,100.0,50.7,19.1,14.3,25.5,61.6,90.4,95.0,9.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,181,63,93,47,57,268,176,315,181,63,93,47,57,268,176,0,0,0,0,0,0,0,0,15.3,30.8,25.4,47.2,15.1,28.1,24.5,43.6,15.3,30.8,25.4,47.2,15.1,28.1,24.5,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
230124088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2023-01-24T00:00:00.000,2023 Report Week 04,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,31036,12151,4275,6956,0,0,19107,11231,11929,19805,31036,12151,4275,6956,0,0,19107,11231,11929,19805,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,100.0,39.2,13.8,22.4,0.0,0.0,61.6,36.2,38.4,63.8,100.0,39.2,13.8,22.4,0.0,0.0,61.6,36.2,38.4,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,13,7,8,0,0,15,14,21,13,7,8,0,0,15,14,0,0,0,0,0,0,0,0,38.6,21.3,52.4,29.8,30.0,11.9,36.5,13.8,38.6,21.3,52.4,29.8,30.0,11.9,36.5,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
230117088691F,GOLD - COMMODITY EXCHANGE INC.,2023-01-17T00:00:00.000,2023 Report Week 03,GOLD,088691,CMX ,NYC,088 ,GOLD,491818,246874,93634,74002,122814,298727,443690,466363,48128,25455,491818,246874,93634,74002,122814,298727,443690,466363,48128,25455,0,0,0,0,0,0,0,0,0,0,10299,3308,603,-5860,11096,14531,8544,9274,1755,1025,100.0,50.2,19.0,15.0,25.0,60.7,90.2,94.8,9.8,5.2,100.0,50.2,19.0,15.0,25.0,60.7,90.2,94.8,9.8,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,174,60,77,46,59,255,166,310,174,60,77,46,59,255,166,0,0,0,0,0,0,0,0,17.1,30.3,27.4,48.3,16.5,27.3,25.4,43.3,17.1,30.3,27.4,48.3,16.5,27.3,25.4,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
230110088691F,GOLD - COMMODITY EXCHANGE INC.,2023-01-10T00:00:00.000,2023 Report Week 02,GOLD,088691,CMX ,NYC,088 ,GOLD,481519,243566,93031,79862,111718,284196,435146,457089,46373,24430,481519,243566,93031,79862,111718,284196,435146,457089,46373,24430,0,0,0,0,0,0,0,0,0,0,32126,12765,3896,17127,-1802,10702,28090,31725,4036,401,100.0,50.6,19.3,16.6,23.2,59.0,90.4,94.9,9.6,5.1,100.0,50.6,19.3,16.6,23.2,59.0,90.4,94.9,9.6,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,177,64,76,40,53,247,165,305,177,64,76,40,53,247,165,0,0,0,0,0,0,0,0,18.1,30.8,28.4,48.0,17.9,27.1,26.5,43.8,18.1,30.8,28.4,48.0,17.9,27.1,26.5,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
230103088691F,GOLD - COMMODITY EXCHANGE INC.,2023-01-03T00:00:00.000,2023 Report Week 01,GOLD,088691,CMX ,NYC,088 ,GOLD,449393,230801,89135,62735,113520,273494,407056,425364,42337,24029,449393,230801,89135,62735,113520,273494,407056,425364,42337,24029,0,0,0,0,0,0,0,0,0,0,9353,1276,-3510,8388,-3224,2974,6440,7852,2913,1501,100.0,51.4,19.8,14.0,25.3,60.9,90.6,94.7,9.4,5.3,100.0,51.4,19.8,14.0,25.3,60.9,90.6,94.7,9.4,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293,164,63,74,42,47,234,160,293,164,63,74,42,47,234,160,0,0,0,0,0,0,0,0,19.4,32.8,30.6,51.4,19.1,29.0,28.3,47.0,19.4,32.8,30.6,51.4,19.1,29.0,28.3,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
221227088691F,GOLD - COMMODITY EXCHANGE INC.,2022-12-27T00:00:00.000,2022 Report Week 52,GOLD,088691,CMX ,NYC,088 ,GOLD,440040,229525,92645,54347,116744,270520,400616,417512,39424,22528,440040,229525,92645,54347,116744,270520,400616,417512,39424,22528,0,0,0,0,0,0,0,0,0,0,3387,3389,-4643,-1009,279,11541,2659,5889,728,-2502,100.0,52.2,21.1,12.4,26.5,61.5,91.0,94.9,9.0,5.1,100.0,52.2,21.1,12.4,26.5,61.5,91.0,94.9,9.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284,156,62,66,44,48,225,152,284,156,62,66,44,48,225,152,0,0,0,0,0,0,0,0,19.6,32.7,31.1,51.9,19.5,28.9,28.7,47.2,19.6,32.7,31.1,51.9,19.5,28.9,28.7,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
221220088691F,GOLD - COMMODITY EXCHANGE INC.,2022-12-20T00:00:00.000,2022 Report Week 51,GOLD,088691,CMX ,NYC,088 ,GOLD,436653,226136,97288,55356,116465,258979,397957,411623,38696,25030,436653,226136,97288,55356,116465,258979,397957,411623,38696,25030,0,0,0,0,0,0,0,0,0,0,-387,1727,-1472,-58,-3443,542,-1774,-988,1387,601,100.0,51.8,22.3,12.7,26.7,59.3,91.1,94.3,8.9,5.7,100.0,51.8,22.3,12.7,26.7,59.3,91.1,94.3,8.9,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,158,62,61,44,48,224,150,286,158,62,61,44,48,224,150,0,0,0,0,0,0,0,0,19.8,33.3,31.4,52.3,19.7,29.5,29.1,47.9,19.8,33.3,31.4,52.3,19.7,29.5,29.1,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
221213088691F,GOLD - COMMODITY EXCHANGE INC.,2022-12-13T00:00:00.000,2022 Report Week 50,GOLD,088691,CMX ,NYC,088 ,GOLD,437040,224409,98760,55414,119908,258437,399731,412611,37309,24429,437040,224409,98760,55414,119908,258437,399731,412611,37309,24429,0,0,0,0,0,0,0,0,0,0,14940,12937,2413,149,2330,10780,15416,13342,-476,1598,100.0,51.3,22.6,12.7,27.4,59.1,91.5,94.4,8.5,5.6,100.0,51.3,22.6,12.7,27.4,59.1,91.5,94.4,8.5,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,165,67,72,42,47,235,161,297,165,67,72,42,47,235,161,0,0,0,0,0,0,0,0,20.0,32.6,31.6,51.2,19.7,28.5,29.1,46.6,20.0,32.6,31.6,51.2,19.7,28.5,29.1,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
221206088691F,GOLD - COMMODITY EXCHANGE INC.,2022-12-06T00:00:00.000,2022 Report Week 49,GOLD,088691,CMX ,NYC,088 ,GOLD,422100,211472,96347,55265,117578,247657,384315,399269,37785,22831,422100,211472,96347,55265,117578,247657,384315,399269,37785,22831,0,0,0,0,0,0,0,0,0,0,-11561,2311,-2811,-1105,-16606,-5760,-15400,-9676,3839,-1885,100.0,50.1,22.8,13.1,27.9,58.7,91.0,94.6,9.0,5.4,100.0,50.1,22.8,13.1,27.9,58.7,91.0,94.6,9.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283,151,70,69,44,46,221,161,283,151,70,69,44,46,221,161,0,0,0,0,0,0,0,0,20.9,33.5,32.6,53.6,20.5,29.2,30.2,48.7,20.9,33.5,32.6,53.6,20.5,29.2,30.2,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
221129088691F,GOLD - COMMODITY EXCHANGE INC.,2022-11-29T00:00:00.000,2022 Report Week 48,GOLD,088691,CMX ,NYC,088 ,GOLD,433661,209161,99158,56370,134184,253417,399715,408945,33946,24716,433661,209161,99158,56370,134184,253417,399715,408945,33946,24716,0,0,0,0,0,0,0,0,0,0,-15881,-5123,987,-4838,430,-10401,-9531,-14252,-6350,-1629,100.0,48.2,22.9,13.0,30.9,58.4,92.2,94.3,7.8,5.7,100.0,48.2,22.9,13.0,30.9,58.4,92.2,94.3,7.8,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274,144,68,72,45,47,221,156,274,144,68,72,45,47,221,156,0,0,0,0,0,0,0,0,20.7,32.8,32.3,52.3,19.6,27.4,29.6,46.2,20.7,32.8,32.3,52.3,19.6,27.4,29.6,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
221122088691F,GOLD - COMMODITY EXCHANGE INC.,2022-11-22T00:00:00.000,2022 Report Week 47,GOLD,088691,CMX ,NYC,088 ,GOLD,449542,214284,98171,61208,133754,263818,409246,423197,40296,26345,449542,214284,98171,61208,133754,263818,409246,423197,40296,26345,0,0,0,0,0,0,0,0,0,0,-45629,-12998,-2842,-34673,-1281,-5525,-48952,-43040,3323,-2589,100.0,47.7,21.8,13.6,29.8,58.7,91.0,94.1,9.0,5.9,100.0,47.7,21.8,13.6,29.8,58.7,91.0,94.1,9.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,149,65,80,49,51,238,159,281,149,65,80,49,51,238,159,0,0,0,0,0,0,0,0,20.1,30.9,31.3,49.5,19.0,26.2,28.4,44.6,20.1,30.9,31.3,49.5,19.0,26.2,28.4,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
221115088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2022-11-15T00:00:00.000,2022 Report Week 46,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,28826,14438,12038,3762,0,0,18200,15800,10626,13026,28826,14438,12038,3762,0,0,18200,15800,10626,13026,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,100.0,50.1,41.8,13.1,0.0,0.0,63.1,54.8,36.9,45.2,100.0,50.1,41.8,13.1,0.0,0.0,63.1,54.8,36.9,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,9,12,9,0,0,13,18,22,9,12,9,0,0,13,18,0,0,0,0,0,0,0,0,51.5,36.6,59.6,45.3,44.6,34.5,49.3,38.6,51.5,36.6,59.6,45.3,44.6,34.5,49.3,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
221115088691F,GOLD - COMMODITY EXCHANGE INC.,2022-11-15T00:00:00.000,2022 Report Week 46,GOLD,088691,CMX ,NYC,088 ,GOLD,495171,227282,101013,95881,135035,269343,458198,466237,36973,28934,495171,227282,101013,95881,135035,269343,458198,466237,36973,28934,0,0,0,0,0,0,0,0,0,0,6700,4147,-39784,-5223,8848,52012,7772,7005,-1072,-305,100.0,45.9,20.4,19.4,27.3,54.4,92.5,94.2,7.5,5.8,100.0,45.9,20.4,19.4,27.3,54.4,92.5,94.2,7.5,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,169,72,100,51,58,265,189,316,169,72,100,51,58,265,189,0,0,0,0,0,0,0,0,19.9,26.8,30.9,46.6,17.1,22.8,25.3,39.5,19.9,26.8,30.9,46.6,17.1,22.8,25.3,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
221108088691F,GOLD - COMMODITY EXCHANGE INC.,2022-11-08T00:00:00.000,2022 Report Week 45,GOLD,088691,CMX ,NYC,088 ,GOLD,488471,223135,140797,101104,126187,217331,450426,459232,38045,29239,488471,223135,140797,101104,126187,217331,450426,459232,38045,29239,0,0,0,0,0,0,0,0,0,0,21195,6794,-10921,14417,498,16860,21709,20356,-514,839,100.0,45.7,28.8,20.7,25.8,44.5,92.2,94.0,7.8,6.0,100.0,45.7,28.8,20.7,25.8,44.5,92.2,94.0,7.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,170,88,96,48,51,261,197,330,170,88,96,48,51,261,197,0,0,0,0,0,0,0,0,18.2,26.2,28.8,42.2,17.2,21.9,25.3,36.3,18.2,26.2,28.8,42.2,17.2,21.9,25.3,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
221101088691F,GOLD - COMMODITY EXCHANGE INC.,2022-11-01T00:00:00.000,2022 Report Week 44,GOLD,088691,CMX ,NYC,088 ,GOLD,467276,216341,151718,86687,125689,200471,428717,438876,38559,28400,467276,216341,151718,86687,125689,200471,428717,438876,38559,28400,0,0,0,0,0,0,0,0,0,0,11204,3488,6897,6190,2604,-2827,12282,10260,-1078,944,100.0,46.3,32.5,18.6,26.9,42.9,91.7,93.9,8.3,6.1,100.0,46.3,32.5,18.6,26.9,42.9,91.7,93.9,8.3,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,164,91,91,50,42,255,187,324,164,91,91,50,42,255,187,0,0,0,0,0,0,0,0,18.8,26.9,29.2,42.6,17.6,22.3,26.0,36.9,18.8,26.9,29.2,42.6,17.6,22.3,26.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
221025088691F,GOLD - COMMODITY EXCHANGE INC.,2022-10-25T00:00:00.000,2022 Report Week 43,GOLD,088691,CMX ,NYC,088 ,GOLD,456072,212853,144821,80497,123085,203298,416435,428616,39637,27456,456072,212853,144821,80497,123085,203298,416435,428616,39637,27456,0,0,0,0,0,0,0,0,0,0,21371,1963,10887,11045,8012,-1805,21020,20127,351,1244,100.0,46.7,31.8,17.6,27.0,44.6,91.3,94.0,8.7,6.0,100.0,46.7,31.8,17.6,27.0,44.6,91.3,94.0,8.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,156,91,86,52,45,245,188,319,156,91,86,52,45,245,188,0,0,0,0,0,0,0,0,19.4,26.7,30.0,43.0,17.7,22.1,26.1,37.1,19.4,26.7,30.0,43.0,17.7,22.1,26.1,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
221018088691F,GOLD - COMMODITY EXCHANGE INC.,2022-10-18T00:00:00.000,2022 Report Week 42,GOLD,088691,CMX ,NYC,088 ,GOLD,434701,210890,133934,69452,115073,205103,395415,408489,39286,26212,434701,210890,133934,69452,115073,205103,395415,408489,39286,26212,0,0,0,0,0,0,0,0,0,0,3306,-1671,15793,473,2206,-11492,1008,4774,2298,-1468,100.0,48.5,30.8,16.0,26.5,47.2,91.0,94.0,9.0,6.0,100.0,48.5,30.8,16.0,26.5,47.2,91.0,94.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,153,95,86,47,47,238,191,315,153,95,86,47,47,238,191,0,0,0,0,0,0,0,0,20.4,27.1,31.4,44.1,18.6,22.8,27.2,38.1,20.4,27.1,31.4,44.1,18.6,22.8,27.2,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
221011088691F,GOLD - COMMODITY EXCHANGE INC.,2022-10-11T00:00:00.000,2022 Report Week 41,GOLD,088691,CMX ,NYC,088 ,GOLD,431395,212561,118141,68979,112867,216595,394407,403715,36988,27680,431395,212561,118141,68979,112867,216595,394407,403715,36988,27680,0,0,0,0,0,0,0,0,0,0,-5670,-3403,-9438,1033,-3584,3596,-5954,-4809,284,-861,100.0,49.3,27.4,16.0,26.2,50.2,91.4,93.6,8.6,6.4,100.0,49.3,27.4,16.0,26.2,50.2,91.4,93.6,8.6,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,161,92,87,45,46,245,189,319,161,92,87,45,46,245,189,0,0,0,0,0,0,0,0,20.6,26.1,31.5,43.7,18.6,23.0,27.6,37.9,20.6,26.1,31.5,43.7,18.6,23.0,27.6,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
221004088691F,GOLD - COMMODITY EXCHANGE INC.,2022-10-04T00:00:00.000,2022 Report Week 40,GOLD,088691,CMX,NYC,088,GOLD,437065,215964,127579,67946,116451,212999,400361,408524,36704,28541,437065,215964,127579,67946,116451,212999,400361,408524,36704,28541,0,0,0,0,0,0,0,0,0,0,-19996,8810,-27494,-2275,-22910,11500,-16375,-18269,-3621,-1727,100.0,49.4,29.2,15.5,26.6,48.7,91.6,93.5,8.4,6.5,100.0,49.4,29.2,15.5,26.6,48.7,91.6,93.5,8.4,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,163,91,85,47,46,250,183,319,163,91,85,47,46,250,183,0,0,0,0,0,0,0,0,20.6,24.3,31.5,41.3,18.4,21.7,27.3,36.3,20.6,24.3,31.5,41.3,18.4,21.7,27.3,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
220927088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2022-09-27T00:00:00.000,2022 Report Week 39,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,36658,14270,11089,6795,0,0,21065,17884,15593,18774,36658,14270,11089,6795,0,0,21065,17884,15593,18774,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,100.0,38.9,30.2,18.5,0.0,0.0,57.5,48.8,42.5,51.2,100.0,38.9,30.2,18.5,0.0,0.0,57.5,48.8,42.5,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,9,11,9,0,0,13,16,20,9,11,9,0,0,13,16,0,0,0,0,0,0,0,0,38.0,35.4,51.9,44.0,33.6,24.7,38.9,28.7,38.0,35.4,51.9,44.0,33.6,24.7,38.9,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
220927088691F,GOLD - COMMODITY EXCHANGE INC.,2022-09-27T00:00:00.000,2022 Report Week 39,GOLD,088691,CMX ,NYC,088 ,GOLD,457061,207154,155073,70221,139361,201499,416736,426793,40325,30268,457061,207154,155073,70221,139361,201499,416736,426793,40325,30268,0,0,0,0,0,0,0,0,0,0,-12334,-7403,6238,-2255,-2501,-15791,-12159,-11808,-175,-526,100.0,45.3,33.9,15.4,30.5,44.1,91.2,93.4,8.8,6.6,100.0,45.3,33.9,15.4,30.5,44.1,91.2,93.4,8.8,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,154,104,93,49,50,244,208,329,154,104,93,49,50,244,208,0,0,0,0,0,0,0,0,21.1,22.2,31.4,37.6,17.1,19.2,25.4,32.2,21.1,22.2,31.4,37.6,17.1,19.2,25.4,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
220920088691F,GOLD - COMMODITY EXCHANGE INC.,2022-09-20T00:00:00.000,2022 Report Week 38,GOLD,088691,CMX ,NYC,088 ,GOLD,469395,214557,148835,72476,141862,217290,428895,438601,40500,30794,469395,214557,148835,72476,141862,217290,428895,438601,40500,30794,0,0,0,0,0,0,0,0,0,0,5721,-11375,20247,2240,14912,-20598,5777,1889,-56,3832,100.0,45.7,31.7,15.4,30.2,46.3,91.4,93.4,8.6,6.6,100.0,45.7,31.7,15.4,30.2,46.3,91.4,93.4,8.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,160,106,97,49,48,253,210,335,160,106,97,49,48,253,210,0,0,0,0,0,0,0,0,20.5,21.8,32.2,37.7,17.1,20.2,25.6,33.6,20.5,21.8,32.2,37.7,17.1,20.2,25.6,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
220913088691F,GOLD - COMMODITY EXCHANGE INC.,2022-09-13T00:00:00.000,2022 Report Week 37,GOLD,088691,CMX ,NYC,088 ,GOLD,463674,225932,128588,70236,126950,237888,423118,436712,40556,26962,463674,225932,128588,70236,126950,237888,423118,436712,40556,26962,0,0,0,0,0,0,0,0,0,0,-2234,-5595,918,4336,-2733,-5859,-3992,-605,1758,-1629,100.0,48.7,27.7,15.1,27.4,51.3,91.3,94.2,8.7,5.8,100.0,48.7,27.7,15.1,27.4,51.3,91.3,94.2,8.7,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,156,95,88,44,47,238,194,315,156,95,88,44,47,238,194,0,0,0,0,0,0,0,0,21.2,22.8,32.9,38.1,17.5,21.6,26.3,35.8,21.2,22.8,32.9,38.1,17.5,21.6,26.3,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
220906088691F,GOLD - COMMODITY EXCHANGE INC.,2022-09-06T00:00:00.000,2022 Report Week 36,GOLD,088691,CMX,NYC,088,GOLD,465908,231527,127670,65900,129683,243747,427110,437317,38798,28591,465908,231527,127670,65900,129683,243747,427110,437317,38798,28591,0,0,0,0,0,0,0,0,0,0,6743,-3787,10090,7502,3148,-12467,6863,5125,-120,1618,100.0,49.7,27.4,14.1,27.8,52.3,91.7,93.9,8.3,6.1,100.0,49.7,27.4,14.1,27.8,52.3,91.7,93.9,8.3,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,161,93,78,44,47,236,189,318,161,93,78,44,47,236,189,0,0,0,0,0,0,0,0,20.8,23.1,32.6,37.6,17.6,21.7,26.7,36.0,20.8,23.1,32.6,37.6,17.6,21.7,26.7,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
